Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2024-03-11,522.718017578125,72123.90625,4066.445068359375,0.7180359959602356,532.7896728515625,72850.7109375,4087.050048828125,0.7421259880065918,509.9839172363281,67194.8828125,3745.125244140625,0.5932829976081848,529.4474487304688,69020.546875,3881.23779296875,0.6084160208702087,3950105375,65716656765,28806262507,6790039283
2024-03-12,537.86572265625,71481.2890625,3980.273193359375,0.6882089972496033,547.018310546875,72825.65625,4092.2841796875,0.7305489778518677,521.9139404296875,68728.8515625,3831.889892578125,0.6659489870071411,522.718994140625,72125.125,4066.6904296875,0.7180359959602356,4381078189,62554434520,26917010932,4163275980
2024-03-13,630.5613403320312,73083.5,4006.45703125,0.6909499764442444,631.1683959960938,73637.4765625,4083.00732421875,0.7020930051803589,532.0458984375,71334.09375,3936.627197265625,0.6727020144462585,537.86572265625,71482.1171875,3980.26513671875,0.688211977481842,5717769152,48212536929,22028114691,2398788495
2024-03-14,602.9887084960938,71396.59375,3883.140380859375,0.669966995716095,630.9562377929688,73750.0703125,4011.102783203125,0.7048069834709167,569.2069091796875,68563.0234375,3721.78857421875,0.6438180208206177,630.5613403320312,73079.375,4005.7451171875,0.6909549832344055,4918366892,59594605698,25434810823,3428582152
2024-03-15,632.8027954101562,69403.7734375,3735.22021484375,0.6337370276451111,634.2008056640625,72357.1328125,3928.775634765625,0.6741560101509094,547.7039794921875,65630.6953125,3571.774658203125,0.6025879979133606,602.9675903320312,71387.875,3882.85693359375,0.6699609756469727,5849156503,78320453976,33505075433,3656774483
2024-03-16,576.7752075195312,65315.1171875,3522.860107421875,0.6030600070953369,641.4811401367188,70046.2734375,3780.89453125,0.6431490182876587,571.286865234375,64801.39453125,3468.079345703125,0.5947350263595581,632.8027954101562,69392.484375,3736.10498046875,0.63373202085495,3952760767,46842198371,20199855932,2237388470
2024-03-17,571.0855712890625,68390.625,3642.4130859375,0.6192319989204407,589.6356811523438,68845.71875,3676.263427734375,0.6243600249290466,550.1432495117188,64545.31640625,3414.17236328125,0.5895980000495911,576.7752075195312,65316.34375,3523.02978515625,0.6030600070953369,3512190982,44716864318,19938757095,1826991062
2024-03-18,554.55712890625,67548.59375,3517.985107421875,0.6475650072097778,586.5149536132812,68897.1328125,3642.4970703125,0.6642270088195801,540.8463134765625,66594.2265625,3456.09130859375,0.5957580208778381,571.0855712890625,68371.3046875,3642.298828125,0.6192319989204407,3982384372,49261579492,21162220224,2767146303
2024-03-19,507.0765686035156,61912.7734375,3157.6181640625,0.5844410061836243,559.8604125976562,68106.9296875,3546.582275390625,0.647566020488739,498.5623474121094,61536.1796875,3149.286865234375,0.57294100522995,554.55712890625,67556.1328125,3518.34765625,0.647566020488739,4346763421,74215844794,34166976701,3571952543
2024-03-20,556.7005004882812,67913.671875,3513.39306640625,0.6121619939804077,558.9464721679688,68115.2578125,3534.826416015625,0.6185659766197205,501.1168518066406,60807.78515625,3059.65478515625,0.5708739757537842,507.0864562988281,61930.15625,3158.396728515625,0.5844410061836243,3177352364,66792634382,36605316331,2741181693
2024-03-21,553.2482299804688,65491.390625,3492.9912109375,0.6406909823417664,570.05322265625,68199.9921875,3586.905029296875,0.6535210013389587,541.6550903320312,64580.91796875,3412.22265625,0.599407970905304,556.7005004882812,67911.5859375,3514.017578125,0.61216801404953,2595135487,44480350565,22213647922,2809003717
2024-03-22,551.778564453125,63778.76171875,3333.68798828125,0.6109489798545837,587.7314453125,66623.75,3541.898193359375,0.6443449854850769,535.97265625,62355.37109375,3254.96923828125,0.6004049777984619,553.2482299804688,65489.9296875,3492.89794921875,0.6406949758529663,2949959002,41401116964,20574952329,2053036282
2024-03-23,551.8795166015625,64062.203125,3336.593994140625,0.6175959706306458,567.544677734375,65976.3984375,3433.758056640625,0.632407009601593,544.9212646484375,63038.4921875,3273.115478515625,0.6057800054550171,551.778564453125,63802.72265625,3335.592529296875,0.6109480261802673,1962524597,24738964812,13242137554,1160450696
2024-03-24,567.9948120117188,67234.171875,3454.636474609375,0.6329500079154968,572.4882202148438,67622.7578125,3470.344482421875,0.6356009840965271,549.5263061523438,63825.8515625,3301.27734375,0.6149119734764099,551.8795166015625,64070.75390625,3336.666015625,0.6176080107688904,1745465728,27206630673,12156660941,1230486578
2024-03-25,587.4276123046875,69958.8125,3590.8837890625,0.6410340070724487,597.6621704101562,71162.59375,3657.118896484375,0.6592959761619568,565.1378784179688,66414.8359375,3421.79052734375,0.6273390054702759,567.9948120117188,67234.09375,3454.8857421875,0.6329529881477356,2490221265,42700139523,18603921705,2044948880
2024-03-26,580.1505126953125,69987.8359375,3587.5048828125,0.6322529911994934,597.0130004882812,71535.7421875,3678.789794921875,0.6528139710426331,572.8078002929688,69335.609375,3545.4287109375,0.6270260214805603,587.4276123046875,69931.328125,3591.085205078125,0.6410340070724487,2086911757,36010437368,18505553577,1799059517
2024-03-27,574.5115966796875,69455.34375,3500.115234375,0.6119639873504639,584.9867553710938,71727.6875,3664.383056640625,0.6344680190086365,565.5116577148438,68381.9296875,3460.3935546875,0.608322024345398,580.1593017578125,69991.8984375,3587.313720703125,0.6322529911994934,1983797879,40827113309,18753082145,1989187555
2024-03-28,583.2708740234375,70744.953125,3561.2939453125,0.6245539784431458,591.3146362304688,71546.0234375,3609.705322265625,0.636447012424469,574.2017822265625,68895.5078125,3465.332275390625,0.6048370003700256,574.5115966796875,69452.7734375,3500.216064453125,0.6119490265846252,1986567688,34374900617,16419674157,1783253508
2024-03-29,612.657958984375,69892.828125,3511.80615234375,0.6307500004768372,619.9725952148438,70913.09375,3583.701416015625,0.6439949870109558,582.4693603515625,69076.65625,3475.7255859375,0.6104699969291687,583.2867431640625,70744.796875,3561.01171875,0.6245700120925903,2788931743,25230851763,12712701619,1874392966
2024-03-30,601.016357421875,69645.3046875,3507.9443359375,0.6218360066413879,612.9949340820312,70355.4921875,3566.08447265625,0.6364560127258301,597.6298217773438,69601.0625,3489.902099609375,0.6189050078392029,612.66015625,69893.4453125,3511.82763671875,0.6307529807090759,1750650703,17130241883,9389066783,1042947263
2024-03-31,606.9086303710938,71333.6484375,3647.8564453125,0.6292250156402588,608.6642456054688,71377.78125,3655.218994140625,0.6297630071640015,600.8792724609375,69624.8671875,3507.24267578125,0.621213972568512,601.005126953125,69647.78125,3507.95166015625,0.6218360066413879,1456592924,20050941373,10499881424,756039151
2024-04-01,576.3966674804688,69702.1484375,3505.030029296875,0.6112579703330994,607.6455688476562,71342.09375,3648.129150390625,0.6320359706878662,570.0531616210938,68110.6953125,3418.6953125,0.5972999930381775,606.90869140625,71333.484375,3647.819580078125,0.6292250156402588,2020241864,34873527352,16002098681,1772433656
2024-04-02,550.6814575195312,65446.97265625,3277.234619140625,0.5854660272598267,578.1329956054688,69708.3828125,3506.962890625,0.6177380084991455,546.8681640625,64586.59375,3215.985107421875,0.5804849863052368,576.3765869140625,69705.0234375,3504.818359375,0.6112579703330994,2480273065,50705240709,22076539151,2172750437
2024-04-03,562.0196533203125,65980.8125,3311.44189453125,0.5749170184135437,567.9979858398438,66914.3203125,3368.111572265625,0.592831015586853,540.246826171875,64559.8984375,3205.649169921875,0.5680950284004211,550.6814575195312,65446.671875,3277.32421875,0.5854610204696655,2096610785,34488018367,16010734587,1649286699
2024-04-04,585.4415283203125,68508.84375,3330.04052734375,0.5936560034751892,597.8353271484375,69291.2578125,3443.20751953125,0.6137800216674805,561.34912109375,65113.796875,3253.3193359375,0.5635700225830078,562.0196533203125,65975.6953125,3311.495361328125,0.574891984462738,2340488273,34439527442,14476330517,2190487090
2024-04-05,578.9669189453125,67837.640625,3318.88525390625,0.5875229835510254,591.3327026367188,68725.7578125,3345.66650390625,0.5936980247497559,565.7509765625,66011.4765625,3214.244140625,0.5703160166740417,585.4832153320312,68515.7578125,3330.005859375,0.5936560034751892,1983792648,33748230056,15214447092,1534570775
2024-04-06,585.966796875,68896.109375,3354.183837890625,0.5933399796485901,590.6022338867188,69629.6015625,3397.592529296875,0.5981910228729248,575.9175415039062,67491.71875,3308.9833984375,0.5862939953804016,578.9669189453125,67840.5703125,3318.86474609375,0.5875229835510254,1328988130,19967785809,8956926798,871610029
2024-04-07,584.1021728515625,69362.5546875,3453.49462890625,0.59483402967453,590.8859252929688,70284.4296875,3458.50830078125,0.6017420291900635,578.7191162109375,68851.6328125,3346.11474609375,0.5904719829559326,585.966796875,68897.109375,3354.2138671875,0.5933409929275513,1374676397,21204930369,9931108526,924956309
2024-04-08,586.9009399414062,71631.359375,3695.292724609375,0.6154900193214417,600.8928833007812,72715.359375,3727.616455078125,0.6260390281677246,577.9833374023438,69064.2421875,3409.51171875,0.5891029834747314,584.1021728515625,69362.5546875,3453.498779296875,0.5948349833488464,1739232272,37261432669,19055143129,2016910258
2024-04-09,580.830322265625,69139.015625,3505.163330078125,0.6138169765472412,589.666748046875,71742.5078125,3724.92236328125,0.6412580013275146,574.1403198242188,68212.921875,3455.107666015625,0.6024519801139832,586.9009399414062,71632.5,3695.341796875,0.6154900193214417,1988165022,36426900409,18279773833,2423935496
2024-04-10,610.0839233398438,70587.8828125,3543.737060546875,0.6175609827041626,610.4829711914062,71093.4296875,3561.516357421875,0.6196969747543335,574.46142578125,67503.5625,3415.180419921875,0.598688006401062,580.830322265625,69140.2421875,3505.156005859375,0.6138259768486023,1654268255,38318601774,16872482726,2345474173
2024-04-11,604.893798828125,70060.609375,3505.247802734375,0.6088799834251404,617.4686279296875,71256.234375,3616.1943359375,0.6208890080451965,592.6021728515625,69571.8125,3477.171142578125,0.6036580204963684,610.0839233398438,70575.734375,3543.4521484375,0.617559015750885,1299527568,30153382941,14076734489,1218887360
2024-04-12,596.380126953125,67195.8671875,3243.034912109375,0.5484139919281006,626.9840698242188,71222.7421875,3552.589111328125,0.6153050065040588,575.5808715820312,65254.8359375,3103.43017578125,0.5183159708976746,604.893798828125,70061.3828125,3505.329833984375,0.6088799834251404,2619549858,44129299406,22104869556,2872824835
2024-04-13,554.2998046875,63821.47265625,3004.900390625,0.4808189868927002,599.8919677734375,67931.4296875,3299.663818359375,0.5488380193710327,517.2700805664062,60919.10546875,2862.3935546875,0.4336340129375458,596.3749389648438,67188.375,3242.94091796875,0.548412024974823,2660310655,52869738185,29930408174,3957442555
2024-04-14,567.2184448242188,65738.7265625,3156.94189453125,0.5042579770088196,570.257568359375,65824.4296875,3174.66650390625,0.5074589848518372,537.1805419921875,62205.8515625,2914.4228515625,0.4668180048465729,554.2998046875,63836.23046875,3005.547607421875,0.4808189868927002,1724305772,49084320047,25486284994,2824792033
2024-04-15,552.87451171875,63426.2109375,3101.600341796875,0.4977310001850128,585.4859619140625,66878.6484375,3277.5615234375,0.5190650224685669,546.8653564453125,62332.0703125,3026.538818359375,0.48348599672317505,567.2184448242188,65739.6484375,3156.830078125,0.5042499899864197,1488692418,43595917654,21925843181,2356318423
2024-04-16,537.829345703125,63811.86328125,3084.920166015625,0.49669501185417175,554.1048583984375,64355.66796875,3127.160888671875,0.5009899735450745,524.2218627929688,61716.40234375,2997.754638671875,0.4792650043964386,552.8746948242188,63419.296875,3101.140625,0.49772900342941284,1299731119,42847528078,19441391169,1913160798
2024-04-17,534.416015625,61276.69140625,2984.7275390625,0.4948410093784332,548.0428466796875,64486.36328125,3123.669677734375,0.5065799951553345,514.1128540039062,59768.5859375,2918.5537109375,0.4747979938983917,537.8313598632812,63831.84765625,3084.923583984375,0.4966990053653717,1411927485,41915247049,17711869375,1791966493
2024-04-18,552.172119140625,63512.75390625,3066.027587890625,0.5029829740524292,555.0400390625,64125.6875,3094.842041015625,0.5047540068626404,527.4300537109375,60833.48046875,2956.12744140625,0.48695099353790283,534.4149780273438,61275.31640625,2984.705322265625,0.49483999609947205,1439312699,36006307335,15183777035,1420648263
2024-04-19,554.8892822265625,63843.5703125,3059.278564453125,0.503786027431488,564.5448608398438,65481.59765625,3127.114990234375,0.5106980204582214,525.0286254882812,59651.390625,2868.7958984375,0.4690069854259491,552.172119140625,63510.75,3065.953125,0.5029829740524292,1320094794,49920425401,20399982867,2145715371
2024-04-20,570.9605102539062,64994.44140625,3157.627197265625,0.5292930006980896,574.0986938476562,65442.45703125,3170.6728515625,0.52988600730896,549.800048828125,63172.40234375,3021.784912109375,0.4994780123233795,554.8881225585938,63851.1015625,3059.47802734375,0.503786027431488,697007137,23097485495,9918642130,1237297114
2024-04-21,579.6199340820312,64926.64453125,3147.28857421875,0.5246800184249878,582.2720336914062,65723.2421875,3197.50634765625,0.5366100072860718,567.1710815429688,64277.72265625,3119.552001953125,0.5204430222511292,570.9605102539062,64992.81640625,3157.571044921875,0.5292919874191284,782061076,20506644853,9394387894,896875433
2024-04-22,605.5755004882812,66837.6796875,3201.652099609375,0.556833028793335,608.5170288085938,67233.9609375,3236.6591796875,0.569130003452301,579.1416625976562,64548.1796875,3131.367431640625,0.5232830047607422,579.6146850585938,64935.6328125,3147.66357421875,0.5246760249137878,1300340623,28282686673,12063858733,1671344072
2024-04-23,606.8406372070312,66407.2734375,3219.91162109375,0.5451589822769165,613.5433349609375,67199.2421875,3264.41943359375,0.557187020778656,599.9375610351562,65864.8671875,3154.58984375,0.5430060029029846,605.5755004882812,66839.890625,3201.588623046875,0.5568289756774902,1380221181,24310975583,11054442653,1351313210
2024-04-24,608.0861206054688,64276.8984375,3139.80517578125,0.5274040102958679,617.3051147460938,67075.3671875,3292.921630859375,0.5516200065612793,592.944091796875,63589.87109375,3105.982177734375,0.522068977355957,606.8406372070312,66408.71875,3219.95703125,0.5451549887657166,1518718475,30276655120,14000234760,1534036870
2024-04-25,614.0050048828125,64481.70703125,3156.509521484375,0.5255119800567627,617.8062133789062,65275.20703125,3190.976318359375,0.532256007194519,601.7774658203125,62783.6328125,3074.8046875,0.5141689777374268,608.0906372070312,64275.01953125,3139.624267578125,0.5274080038070679,1161642323,32155786816,13989030260,1286617507
2024-04-26,597.7054443359375,63755.3203125,3130.164794921875,0.5261120200157166,614.834228515625,64789.65625,3166.188720703125,0.5355110168457031,597.1796264648438,63322.3984375,3103.10400390625,0.5161510109901428,614.0050048828125,64485.37109375,3156.384033203125,0.5255140066146851,817787521,24139372950,10622333862,1158982887
2024-04-27,595.7205200195312,63419.140625,3252.168212890625,0.5177749991416931,599.2827758789062,63898.36328125,3279.451171875,0.5262110233306885,586.1527099609375,62424.71875,3071.340087890625,0.5104230046272278,597.7054443359375,63750.98828125,3129.72705078125,0.5261110067367554,781864034,19530783039,11820785577,753955067
2024-04-28,600.0711669921875,63113.23046875,3262.774658203125,0.5103769898414612,607.8242797851562,64321.484375,3351.176513671875,0.5246260166168213,595.716552734375,62793.59765625,3249.149169921875,0.5094550251960754,595.7205200195312,63423.515625,3252.24560546875,0.5177749991416931,681109845,17334827993,11379192678,580872466
2024-04-29,592.8312377929688,63841.12109375,3215.428955078125,0.5154320001602173,602.5989379882812,64174.87890625,3285.46875,0.5171279907226562,583.3385009765625,61795.45703125,3116.199951171875,0.49964699149131775,600.0711669921875,63106.36328125,3262.3408203125,0.5103750228881836,868114786,26635912073,15032246816,1143210748
2024-04-30,578.488037109375,60636.85546875,3012.286865234375,0.50006502866745,603.3228149414062,64703.33203125,3249.37841796875,0.5192300081253052,556.1708984375,59120.06640625,2918.228759765625,0.4904929995536804,592.831787109375,63839.41796875,3215.381103515625,0.5154340267181396,1727881192,37840840057,18266894653,1347490379
2024-05-01,561.408203125,58254.01171875,2969.78466796875,0.5170000195503235,579.3329467773438,60780.5,3020.17333984375,0.5201680064201355,538.0464477539062,56555.29296875,2815.92333984375,0.48020800948143005,578.4874877929688,60609.49609375,3011.015625,0.5000619888305664,1502825527,48439780271,20005057445,1720060134
2024-05-02,560.5267333984375,59123.43359375,2988.16845703125,0.5183290243148804,565.4573974609375,59602.296875,3015.05029296875,0.5243350267410278,543.5223388671875,56937.203125,2894.329833984375,0.5066930055618286,561.408203125,58253.703125,2969.79443359375,0.5169969797134399,877449354,32711813559,13163903903,1118497654
2024-05-03,587.0104370117188,62889.8359375,3103.5419921875,0.5318940281867981,590.2448120117188,63320.50390625,3127.1552734375,0.5365129709243774,559.4467163085938,58848.3125,2960.18212890625,0.5151939988136292,560.5267333984375,59122.30078125,2988.134521484375,0.5183290243148804,854728192,33172023048,12862183229,1138445190
2024-05-04,585.8465576171875,63891.47265625,3117.576416015625,0.5304049849510193,593.1934204101562,64494.95703125,3167.541259765625,0.5401409864425659,583.2993774414062,62599.3515625,3096.267578125,0.5280889868736267,587.0184326171875,62891.03125,3103.61962890625,0.5318930149078369,582273374,20620477992,8283229638,686389982
2024-05-05,592.140380859375,64031.1328125,3137.2490234375,0.5297840237617493,594.9953002929688,64610.890625,3170.05517578125,0.5331860184669495,580.2462768554688,62955.3046875,3075.586181640625,0.5247910022735596,585.8465576171875,63892.453125,3117.636962890625,0.5304049849510193,531182053,18296164805,8783447639,535784827
2024-05-06,588.4759521484375,63161.94921875,3062.728759765625,0.5405470132827759,601.88671875,65494.90234375,3220.15234375,0.5688809752464294,583.3734130859375,62746.23828125,3048.238525390625,0.5266100168228149,592.139892578125,64038.3125,3137.51025390625,0.5297889709472656,1522319999,28697928697,13008587255,1774389100
2024-05-07,577.4862060546875,62334.81640625,3006.5771484375,0.5247439742088318,599.9354858398438,64390.45703125,3129.081298828125,0.5438420176506042,576.7245483398438,62285.98046875,3003.013671875,0.5229610204696655,588.4759521484375,63162.76171875,3062.7509765625,0.5405480265617371,1535678414,25930730982,11743187337,1132990207
2024-05-08,588.1974487304688,61187.94140625,2973.6572265625,0.5172299742698669,589.5725708007812,62986.0859375,3037.196044921875,0.5290600061416626,575.1480102539062,60877.12890625,2938.47265625,0.5157150030136108,577.4862060546875,62332.640625,3006.315673828125,0.5247439742088318,1603241013,26088172222,11791662158,1122168971
2024-05-09,596.031982421875,63049.9609375,3036.0205078125,0.521028995513916,602.5897216796875,63404.9140625,3057.958251953125,0.5232700109481812,586.7303466796875,60648.07421875,2951.223876953125,0.5099250078201294,588.1974487304688,61191.19921875,2973.9716796875,0.5172240138053894,1897318659,25453338161,10861947179,978009518
2024-05-10,585.6221923828125,60792.77734375,2909.791259765625,0.5023379921913147,596.5833740234375,63446.7421875,3052.7294921875,0.521058976650238,582.0457763671875,60208.78125,2881.000732421875,0.4987959861755371,596.0276489257812,63055.19140625,3036.231201171875,0.5210310220718384,1521708160,27804954694,12278653601,1100350623
2024-05-11,592.0278930664062,60793.7109375,2911.60205078125,0.5059750080108643,594.20654296875,61451.15234375,2942.1787109375,0.50730299949646,581.8966674804688,60492.625,2888.083251953125,0.5011299848556519,585.6221923828125,60793.35546875,2909.845458984375,0.5023379921913147,1333662111,13842272968,6795916454,447992708
2024-05-12,594.424560546875,61448.39453125,2928.701904296875,0.49947500228881836,599.1841430664062,61818.15625,2953.04736328125,0.5085880160331726,587.8043212890625,60632.6015625,2902.201904296875,0.49744701385498047,592.0291748046875,60793.50390625,2911.658203125,0.5059760212898254,1276671115,13800459405,5908941395,397026846
2024-05-13,591.60693359375,62901.44921875,2949.359619140625,0.5049020051956177,597.7680053710938,63422.66015625,2994.869140625,0.5116739869117737,585.520751953125,60769.83984375,2865.134521484375,0.48791900277137756,594.424560546875,61451.21875,2928.81396484375,0.49947500228881836,1636169234,27889181179,13352264795,991525778
2024-05-14,566.70703125,61552.7890625,2881.157958984375,0.49988698959350586,592.8369750976562,63092.125,2959.546630859375,0.511355996131897,563.4202270507812,61123.765625,2863.5458984375,0.49782800674438477,591.60693359375,62900.7734375,2949.213134765625,0.5049020051956177,1944063031,28186271527,12444516140,1077455413
2024-05-15,582.0743408203125,66267.4921875,3037.056640625,0.5190039873123169,587.4215087890625,66454.453125,3041.602294921875,0.5196210145950317,561.1272583007812,61330.41015625,2864.7353515625,0.49744999408721924,566.70703125,61553.98828125,2881.224609375,0.49988898634910583,1895100260,39815167074,14666902956,1118098628
2024-05-16,569.1902465820312,65231.58203125,2945.131103515625,0.5156980156898499,586.4363403320312,66712.4296875,3041.80712890625,0.5213310122489929,565.7623291015625,64613.0546875,2925.08740234375,0.5131040215492249,582.1001586914062,66256.109375,3036.01416015625,0.5190119743347168,1911862000,31573077994,13035465176,1152212983
2024-05-17,581.1783447265625,67051.875,3094.11865234375,0.5238040089607239,584.666015625,67459.4609375,3120.3017578125,0.5288699865341187,568.8367309570312,65119.31640625,2934.112548828125,0.5139979720115662,569.1902465820312,65231.296875,2945.136962890625,0.515699028968811,1557134929,28031279310,14449438097,1015239692
2024-05-18,580.4811401367188,66940.8046875,3122.948974609375,0.5213900208473206,581.9871826171875,67387.328125,3146.79052734375,0.5256279706954956,575.0185546875,66663.5,3087.704345703125,0.5195199847221375,581.1783447265625,67066.2109375,3094.553466796875,0.5238040089607239,1358737176,16712277406,9407051320,496850725
2024-05-19,574.6316528320312,66278.3671875,3071.843017578125,0.5096610188484192,581.876708984375,67694.296875,3137.1484375,0.5235369801521301,572.36962890625,65937.1796875,3056.75439453125,0.5074570178985596,580.4815673828125,66937.9296875,3122.82470703125,0.521390974521637,1298887094,19249094538,8747800800,562911149
2024-05-20,600.6163330078125,71448.1953125,3663.85546875,0.5373330116271973,601.5638427734375,71483.5625,3690.805908203125,0.5373330116271973,569.5235595703125,66086.171875,3050.2978515625,0.5074959993362427,574.6316528320312,66278.7421875,3071.85888671875,0.5096610188484192,2145457267,43850655717,31228143948,1401702874
2024-05-21,618.4204711914062,70136.53125,3789.312744140625,0.5369830131530762,629.861083984375,71946.4609375,3837.372802734375,0.5561180114746094,593.9327392578125,69191.125,3628.096435546875,0.532230019569397,600.60107421875,71443.0625,3663.01123046875,0.537326991558075,3564986916,46932005990,37643853967,1977024521
2024-05-22,614.671875,69122.3359375,3737.2177734375,0.5265100002288818,625.5662841796875,70623.6953125,3810.948486328125,0.5376880168914795,610.5460205078125,68977.6953125,3655.0751953125,0.5236920118331909,618.4204711914062,70135.3203125,3789.372802734375,0.5369830131530762,2138536549,32802561717,25155809461,1205640257
2024-05-23,598.6708374023438,67929.5625,3776.92724609375,0.5282859802246094,616.5244750976562,70041.2734375,3943.553955078125,0.5392069816589355,581.9541015625,66356.953125,3552.642578125,0.5093910098075867,614.671875,69121.3046875,3737.178466796875,0.5265100002288818,2631566566,41895680979,45623656317,2188558788
2024-05-24,600.2258911132812,68526.1015625,3726.9345703125,0.5357530117034912,604.3148803710938,69220.296875,3825.12255859375,0.5367299914360046,588.8939819335938,66622.671875,3631.990234375,0.5178719758987427,598.6708374023438,67928.1328125,3776.992431640625,0.5282859802246094,1778282198,29197308153,22257061429,1232280845
2024-05-25,602.1944580078125,69265.9453125,3749.236572265625,0.5418090224266052,606.3673095703125,69579.3203125,3776.006591796875,0.5423189997673035,599.6072387695312,68515.8203125,3710.5283203125,0.5335080027580261,600.2266235351562,68526.921875,3726.9755859375,0.5357490181922913,1392399167,15473071741,10000027764,652679509
2024-05-26,599.825927734375,68518.09375,3825.8974609375,0.5282109975814819,604.830078125,69506.2265625,3879.470703125,0.5418350100517273,598.6958618164062,68183.890625,3732.02294921875,0.526602029800415,602.1944580078125,69264.2890625,3749.179931640625,0.541808009147644,1372657185,15628433737,14650794791,579619779
2024-05-27,603.5264282226562,69394.5546875,3892.0068359375,0.5337719917297363,613.38818359375,70597.8828125,3973.556396484375,0.539929986000061,599.7007446289062,68232.5,3821.930419921875,0.5237690210342407,599.825927734375,68512.1796875,3826.127197265625,0.5282109975814819,1691663828,25870990717,18949181813,1013292526
2024-05-28,601.2132568359375,68296.21875,3840.25634765625,0.5282350182533264,604.985107421875,69514.640625,3924.895751953125,0.5345720052719116,593.7161865234375,67227.15625,3771.2138671875,0.5215920209884644,603.5264282226562,69392.1953125,3892.096923828125,0.5337719917297363,1852329404,32722265965,19846044324,1141481357
2024-05-29,594.9720458984375,67578.09375,3763.196533203125,0.523248016834259,602.9315185546875,68852.4609375,3880.6484375,0.5320940017700195,592.9666137695312,67101.4921875,3742.041259765625,0.5200960040092468,601.2132568359375,68296.3515625,3840.235107421875,0.5282340049743652,1642696946,26707072906,17411416736,1184420624
2024-05-30,595.0267944335938,68364.9921875,3746.849609375,0.5188609957695007,601.6650390625,69500.5390625,3823.643310546875,0.5273370146751404,586.5576782226562,67118.078125,3702.263671875,0.5136370062828064,594.9725341796875,67576.0859375,3763.357666015625,0.5232489705085754,1737524745,29509712534,15065849797,1329469469
2024-05-31,593.5223388671875,67491.4140625,3760.026611328125,0.517799973487854,598.4236450195312,68999.5625,3843.857666015625,0.5240820050239563,589.7748413085938,66633.421875,3723.835205078125,0.5126820206642151,595.0267944335938,68362.515625,3746.861572265625,0.5188609957695007,1590349553,27387283769,15290700646,1220311836
2024-06-01,601.30419921875,67706.9375,3813.198974609375,0.5183129906654358,607.5828857421875,67839.765625,3829.294677734375,0.5212609767913818,592.6806030273438,67386.1953125,3749.840087890625,0.517507016658783,593.5223388671875,67489.609375,3759.88427734375,0.517799973487854,1520074486,11641495604,8661024535,559721132
2024-06-02,603.026611328125,67751.6015625,3780.89599609375,0.5134819746017456,604.9780883789062,68409.1640625,3834.911865234375,0.5194140076637268,596.164794921875,67315.5234375,3752.41455078125,0.5092869997024536,601.3041381835938,67710.2734375,3813.275634765625,0.5183129906654358,1667233984,17110588415,11126903059,738754247
2024-06-03,626.4329833984375,68804.78125,3766.38916015625,0.5200999975204468,637.2471313476562,70230.8203125,3848.60302734375,0.5224829912185669,601.1831665039062,67589.8359375,3758.919921875,0.5130339860916138,603.0509643554688,67753.8984375,3780.854248046875,0.5134760141372681,2952110605,32401285324,14082454300,1098641926
2024-06-04,686.201416015625,70567.765625,3812.515869140625,0.5257650017738342,687.40380859375,71047.40625,3831.364990234375,0.5300390124320984,625.2649536132812,68564.640625,3738.13427734375,0.5185189843177795,626.4329833984375,68804.5703125,3766.476318359375,0.5200999975204468,3416994948,33149696545,13331489271,1165207605
2024-06-05,698.889404296875,71082.8203125,3864.260986328125,0.5257109999656677,712.58837890625,71735.4140625,3887.48583984375,0.5306640267372131,685.777099609375,70390.7109375,3778.65576171875,0.5246509909629822,686.201416015625,70568.3515625,3812.560791015625,0.5257650017738342,3501231414,32810771409,15480034434,1154026310
2024-06-06,710.4640502929688,70757.1640625,3811.60595703125,0.5215780138969421,720.672607421875,71625.734375,3878.05224609375,0.5276039838790894,692.9947509765625,70119.125,3761.775390625,0.5175470113754272,698.889404296875,71082.84375,3864.263427734375,0.5257059931755066,2997888288,25223152007,13606583873,1194300808
2024-06-07,683.3609619140625,69342.5859375,3678.629150390625,0.4989509880542755,710.8385009765625,71907.8515625,3838.4521484375,0.5274670124053955,665.18017578125,68507.2578125,3615.2802734375,0.4636009931564331,710.4603881835938,70759.1875,3811.666015625,0.5215759873390198,2987033806,36188381096,18220286186,2462659926
2024-06-08,682.6651611328125,69305.7734375,3680.949951171875,0.4931449890136719,694.3128051757812,69533.3203125,3707.497314453125,0.5005019903182983,678.6458129882812,69210.7421875,3669.637939453125,0.49134400486946106,683.3685913085938,69324.1796875,3677.400390625,0.49894601106643677,1966216051,14262185861,9096091805,825177679
2024-06-09,673.3153076171875,69647.9921875,3705.90380859375,0.49858298897743225,684.7598876953125,69817.5234375,3719.36767578125,0.4990290105342865,670.8135375976562,69160.84375,3668.12353515625,0.4918000102043152,682.6638793945312,69297.4921875,3680.93603515625,0.493137001991272,1856183346,13534028500,7910768788,635952948
2024-06-10,624.3868408203125,69512.28125,3666.717529296875,0.4966279864311218,674.3134765625,70146.0703125,3711.4287109375,0.5051659941673279,615.77294921875,69232.421875,3648.16455078125,0.4940919876098633,673.33544921875,69644.3125,3705.877197265625,0.4986020028591156,3184376694,20597699541,10377300126,1117710952
